Country,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,Lower Confidence Interval,Upper Confidence Interval,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Health..Life.Expectancy.,Trust..Government.Corruption.,Dystopia.Residual,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption
Bahrain,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.255,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bahrain,6.199,1.362,1.368,0.871,0.536,0.11
Slovakia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.121,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Slovakia,6.198,1.246,1.504,0.881,0.334,0.014
Trinidad & Tobago,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.185,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Trinidad & Tobago,6.192,1.231,1.477,0.713,0.489,0.016
Poland,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.117,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Poland,6.182,1.206,1.438,0.884,0.483,0.05
Uzbekistan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.322,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Uzbekistan,6.174,0.745,1.529,0.756,0.631,0.24
Lithuania,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.043,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Lithuania,6.149,1.238,1.515,0.818,0.291,0.042
Colombia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.099,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Colombia,6.125,0.985,1.41,0.841,0.47,0.034
Slovenia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.144,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Slovenia,6.118,1.258,1.523,0.953,0.564,0.057
Nicaragua,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.2,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Nicaragua,6.105,0.694,1.325,0.835,0.435,0.127
Kosovo,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.262,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Kosovo,6.1,0.882,1.232,0.758,0.489,0.006
Argentina,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.066,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Argentina,6.086,1.092,1.432,0.881,0.471,0.05
Romania,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.083,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Romania,6.07,1.162,1.232,0.825,0.462,0.005
Cyprus,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.19,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Cyprus,6.046,1.263,1.223,1.042,0.406,0.041
Ecuador,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.126,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Ecuador,6.028,0.912,1.312,0.868,0.498,0.087
Kuwait,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.142,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Kuwait,6.021,1.5,1.319,0.808,0.493,0.097
Thailand,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.359,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Thailand,6.008,1.05,1.409,0.828,0.557,0.028
Latvia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.075,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Latvia,5.94,1.187,1.465,0.812,0.264,0.064
South Korea,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.175,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,South Korea,5.895,1.301,1.219,1.036,0.159,0.056
Estonia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.103,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Estonia,5.893,1.237,1.528,0.874,0.495,0.161
Jamaica,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.107,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Jamaica,5.89,0.831,1.478,0.831,0.49,0.028
Mauritius,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.215,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Mauritius,5.888,1.12,1.402,0.798,0.498,0.06
Japan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.069,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Japan,5.886,1.327,1.419,1.088,0.445,0.14
Honduras,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.246,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Honduras,5.86,0.642,1.236,0.828,0.507,0.078
Kazakhstan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.146,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Kazakhstan,5.809,1.173,1.508,0.729,0.41,0.096
Bolivia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.137,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bolivia,5.779,0.776,1.209,0.706,0.511,0.064
Hungary,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.081,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Hungary,5.758,1.201,1.41,0.828,0.199,0.02
Paraguay,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.184,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Paraguay,5.743,0.855,1.475,0.777,0.514,0.08
Northern Cyprus,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.191,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Northern Cyprus,5.718,1.263,1.252,1.042,0.417,0.162
Peru,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.083,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Peru,5.697,0.96,1.274,0.854,0.455,0.027
Portugal,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.047,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Portugal,5.693,1.221,1.431,0.999,0.508,0.025
Pakistan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.22,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Pakistan,5.653,0.677,0.886,0.535,0.313,0.098
Russia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.082,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Russia,5.648,1.183,1.452,0.726,0.334,0.031
Philippines,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.117,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Philippines,5.631,0.807,1.293,0.657,0.558,0.107
Serbia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.137,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Serbia,5.603,1.004,1.383,0.854,0.282,0.039
Moldova,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.181,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Moldova,5.529,0.685,1.328,0.739,0.245,0.0
Libya,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.133,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Libya,5.525,1.044,1.303,0.673,0.416,0.152
Montenegro,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.142,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Montenegro,5.523,1.051,1.361,0.871,0.197,0.08
Tajikistan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.23,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Tajikistan,5.467,0.493,1.098,0.718,0.389,0.144
Croatia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.119,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Croatia,5.432,1.155,1.266,0.914,0.296,0.022
Hong Kong,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.258,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Hong Kong,5.43,1.438,1.277,1.122,0.44,0.287
Dominican Republic,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.113,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Dominican Republic,5.425,1.015,1.401,0.779,0.497,0.101
Bosnia and Herzegovina,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.263,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bosnia and Herzegovina,5.386,0.945,1.212,0.845,0.212,0.006
Turkey,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.083,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Turkey,5.373,1.183,1.36,0.808,0.195,0.106
Malaysia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.26,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Malaysia,5.339,1.221,1.171,0.828,0.508,0.024
Belarus,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.094,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Belarus,5.323,1.067,1.465,0.789,0.235,0.142
Greece,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.0,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Greece,5.287,1.181,1.156,0.999,0.067,0.034
Mongolia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.235,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Mongolia,5.285,0.948,1.531,0.667,0.317,0.038
North Macedonia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.185,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,North Macedonia,5.274,0.983,1.294,0.838,0.345,0.034
Nigeria,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.215,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Nigeria,5.265,0.696,1.111,0.245,0.426,0.041
Kyrgyzstan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.3,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Kyrgyzstan,5.261,0.551,1.438,0.723,0.508,0.023
Turkmenistan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.244,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Turkmenistan,5.247,1.052,1.538,0.657,0.394,0.028
Algeria,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.073,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Algeria,5.211,1.002,1.16,0.785,0.086,0.114
Morocco,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.036,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Morocco,5.208,0.801,0.782,0.782,0.418,0.076
Azerbaijan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.035,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Azerbaijan,5.208,1.043,1.147,0.769,0.351,0.182
Lebanon,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.166,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Lebanon,5.197,0.987,1.224,0.815,0.216,0.027
Indonesia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.498,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Indonesia,5.192,0.931,1.203,0.66,0.491,0.028
China,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.058,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,China,5.191,1.029,1.125,0.893,0.521,0.1
Vietnam,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.147,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Vietnam,5.175,0.741,1.346,0.851,0.543,0.073
Bhutan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.37,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bhutan,5.082,0.813,1.321,0.604,0.457,0.167
Cameroon,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.187,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Cameroon,5.044,0.549,0.91,0.331,0.381,0.037
Bulgaria,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.081,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Bulgaria,5.011,1.092,1.513,0.815,0.311,0.004
Ghana,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.245,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Ghana,4.996,0.611,0.868,0.486,0.381,0.04
Ivory Coast,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.154,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Ivory Coast,4.944,0.569,0.808,0.232,0.352,0.09
Nepal,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.285,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Nepal,4.913,0.446,1.226,0.677,0.439,0.089
Jordan,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.11,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Jordan,4.906,0.837,1.225,0.815,0.383,0.13
Benin,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.175,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Benin,4.883,0.393,0.437,0.397,0.349,0.082
Congo (Brazzaville),5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.105,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Congo (Brazzaville),4.812,0.673,0.799,0.508,0.372,0.093
Gabon,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.043,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Gabon,4.799,1.057,1.183,0.571,0.295,0.055
Laos,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.266,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Laos,4.796,0.764,1.03,0.551,0.547,0.164
South Africa,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.13,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,South Africa,4.722,0.96,1.351,0.469,0.389,0.055
Albania,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.178,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Albania,4.719,0.947,0.848,0.874,0.383,0.027
Venezuela,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.064,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Venezuela,4.707,0.96,1.427,0.805,0.154,0.047
Cambodia,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.232,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Cambodia,4.7,0.574,1.122,0.637,0.609,0.062
Palestinian Territories,5.378949206349207,0.04788474683544304,0.899837492063492,0.9903466411073563,0.5940544761904762,0.4028277144532983,0.14053200000000002,0.103,2.212031619047619,5.282394904458599,5.481974522292994,5.354019355773926,5.45232571747851,5.2557129940693414,0.9847182019463472,0.5513407826123219,0.12312022065142951,1.8502378056126252,Palestinian Territories,4.696,0.657,1.247,0.672,0.225,0.066
